"#Separate class not required.\
"Bug: While jumping the entire game stops except for the player. Fireballs stop moving.","Bitbucket",5
"method should have self as the first argument this used instead","GamifiedSD",3
"player can't jump,fireballs don't destroy the player,fireballs don't terminate,while we play the game it terminates without quit prompt,check collision() not present.","Bitbucket",5
"Class grown too long(code smell)","CodeBrag",4
"All the colours should have been put in a different file.","GamifiedSD",4
"Player will remain in the air after alternate jumps.","Github",5
"unused import os ","GamifiedSD",3
"Bad Indentation in many lines. use a better code editor not vim :P","Github",3
"not implemented encapsulation","Phabricater",4
"Levels not implemented","Github",4
"Bug: 'Board' class has no '__setBoard' member.","Bitbucket",4
"Bug: The speed of the player is very slow as compared to the speed of the fireball.","Github",4
"indentation contains mixed spaces and tabs ","GamifiedSD",2
"Lengthy code lines -->bad code smell.","GamifiedSD",4
"Incorrect indentation.","Phabricater",2
"Lazy Class - The functionality of the class is too little. More methods like getPositon(), UpdatePosition(), etc could have been included in this class.","Github",4
"Avoid Wildcard imports ( from <module> import * ) . they make it unclear which names are present in the namespace, confusing both readers and many automated tools.","CodeBrag",3
"redefining names i and j from outer scope","CodeBrag",4
"variables like onstair, points should be private. Then it would be actual implementation of Encapsulation.","GamifiedSD",4
"Bug : Issue in Gravity, player may fall down and literally ""Enter one of the floor blocks"" .","Github",5
"Length of code is too long. Abstraction could have been implemented in a better way through Person class. Move function of Player has repeated code. PEP 8 standards not followed. Lines too long, Wilcard import, Bad indentation, spaces around assignment, invalid constant names x, y, board etc. ","Phabricater",3
"Code Smell : Duplicated code.","Phabricater",4
"code smell: lazy class (does too little)","GamifiedSD",4
"expected 1 blank line, found 0 ","GamifiedSD",2
"defining the class in old style.","GamifiedSD",4
"Assignment PDF mentioned scores should be incremented by 25 points and not 1","Bitbucket",4
"Line too long! 80 characters. PEP8 violation","Bitbucket",2
"Class's methods donot have docstrings. It is a good practice to add them.Class name has to be in camel case conventions. PEP8 violation.","Github",3
"PEP8 standards not followed.
Extra blank lines may be used (sparingly) to separate groups of related functions. Blank lines may be omitted between a bunch of related one-liners .","Phabricater",2
"The coins should be generated randomly instead of hard coding.","CodeBrag",4
"Uncommunicative Name: any random user cant really distinguish between 'printf', 'printd' and 'printh' from their names. The name does not explain the method well enough.","Bitbucket",4
"Always surround these binary operators with a single space on either side: assignment (=), augmented assignment (+=, -= etc.), comparisons (==, <, >, !=, <>, <=, >=, in, not in, is, is not), Booleans (and, or, not).","GamifiedSD",2
"Spaces must be put after comma in function definition.","Phabricater",2
"unnecessary parens after if","CodeBrag",2
"Indentation error (PEP 8)","GamifiedSD",2
" first letter should be capital.","Phabricater",3
"Comments not according to PEP-8 standards\
Inline Comment should start with '# ' [E265]","GamifiedSD",3
"Too large function. It should divided in to some more classes.","Bitbucket",4
"getting seg-fault in a case where fireball falls from a broken staircase which has a coin at the top.","GamifiedSD",4
"Bug: Player keep on playing even after strike with donkey","Github",5
"Donkey class should be inherited from person class.","Github",4
"platform has been used instead of the correct self.platform and hence this platform is not the variable intended to be used and is probably clashing with import platform file ","Bitbucket",5
"Exactly one space required around assignment. PEP8 standards violated.","Github",2
"No polymorphism.\
","GamifiedSD",4
"Pygame is not used anywhere , still imported it to with no use","Phabricater",2
"Code Smell: Class Donkey is a lazy class (freeloader).","Github",4
"levels not implemented","GamifiedSD",4
"motion is different for every character. And the queen does not have any motion.","Bitbucket",5
"time module has not been used","Github",2
"Code Smell (Cyclomatic Complexity): too many branches or loops; this may indicate a function needs to be broken up into smaller functions, or that it has potential for simplification.","Phabricater",5
"expected 2 blank lines, found 0 ","GamifiedSD",2
"Jump can be handled by a single method by passing arguments for left and right jumps , no need of two different blocks.\
Duplicate code methods as per code smell.","GamifiedSD",4
"Dead code left unnecessarily which not a comment Bad code smell ","Bitbucket",4
"BUG: Game layout is not printed properly","Bitbucket",5
"BUG : Board not generated randomly","Github",4
"mright and mleft perform very similar functions. Should have been combined into a single function and just should have used arguments to tweak\
the functionality. Combinatorial Explosion->Code smell.","GamifiedSD",5
"Wild card imports should be avoided.","CodeBrag",2
"###Duplicated code  \
Identical or very similar code exists in more than one location.","CodeBrag",4
"Excessively short identifiers","CodeBrag",4
"The game doesn't restart when the player reaches the queen.","Github",5
"'Princess' not implemented.","Bitbucket",4
"Player can go outside BOARDER in all direction and disappears from view.\
Player  can also Walk in the air","CodeBrag",4
"PEP 8 standards violated : Missing module docstring.","Phabricater",3
"Bad Practise . Board has been hard-coded","Bitbucket",4
"Use underscore in methods and attributes names instead of camel case. (PEP-8 standards)","Github",3
"modularity is not used.","Bitbucket",4
"only one space required around assignment.","CodeBrag",2
"Levels not implemented.","CodeBrag",4
"Redundant variable, does nothing","Phabricater",4
"You are stopping when either of the key is left but what if the person is holding down the other key? It should start moving in the opposite direction but in your case it just stops.","CodeBrag",4
"names of variables should be more meaningful","CodeBrag",3
".fireball moving in perticular way","GamifiedSD",4
"Code Smell:Too many branches (16), should be <= 12.","Bitbucket",4
"Many unused variables results in excessive hard-coding. Like GREEN,WHITE, FIREVALUE etc.","Github",4
"No proper level implemenation.","GamifiedSD",4
"Multiple imports in one line","Github",2
"Line is too long. ( >75 characters)","Phabricater",2
"Duplicated code","Phabricater",4
"Player does not die anyway. Donkey doesn't kill  player","Github",4
"can use a 2d list and python functionalities like append for creating the board rather than hard-coding.","GamifiedSD",5
"Method definition not according to PEP-8 staandards\
expected 1 blank line, found 0 [E301]","GamifiedSD",3
"refactor : this method could be a function (no-self-use).","CodeBrag",4
"Too few public methods (0/2) (too-few-public-methods)
","Phabricater",4
"no scoring then why this method","GamifiedSD",4
"Player cannot choose beginning level.","CodeBrag",4
"Code must be split into modules to make it easier to read. (Requirements of the Assignment and adhering to OOPS)","GamifiedSD",4
"There should be space around an operand like "" = "" . Not following pep8 standards","Github",2
"Functionality, Fireball eats the stairs","GamifiedSD",4
"Code Smell: Cyclomatic complexity, Too many if-conditions slows down the program, can be refactored to if-elif conditions to make code fast","Github",4
